_id,image_url,new_id,title,ingredients,servings,instructions,dairy_free,gluten_free,pescatarian,vegetarian,nut_free,cycle_phase,free_version,breakfast,lunch,dinner,snack
64d104c38a3a343dcd655360,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Barley_and_Quinoa_Stew_generated_64d104c38a3a343dcd655360.jpeg,64d104c38a3a343dcd655360,Chicken with Barley and Quinoa Stew,"['3 Skinless Boneless Chicken Breast Halves', '3 c Water; Divided', '3/4 c Pearled Barley', '1/4 c Quinoa', 'Salt; To Taste', '28 oz Chopped Tomatoes; Canned']",3,"['In crockpot put chicken breast halves, 2 C water, pearled barley, quinoa (you need to rinse the quinoa very well before adding it to the crockpot), chopped tomatoes with juice', ""Set to HIGH for 2 hrs (check during this time to make sure that the liquid doesn't cool out) After 2 hrs stir and change the setting to low for 3 hrs and add salt and 1 c water"", 'This should look like a stew when it is completed', 'It tastes wonderful', 'NOTES : Cal 384', '9 Total Fat 3', '7g Sat Fat 0', '7g Carb 60', '9g Fib 11', '6g Pro 29', '5 g Sod 98mg CFF 8', '5%']",True,False,False,False,True,Ovulatory,False,False,True,True,False
64d104c98a3a343dcd655455,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Barley_and_Quinoa_Stew_generated_64d104c98a3a343dcd655455.jpeg,64d104c98a3a343dcd655455,Chicken with Barley and Quinoa Stew,"['3 Skinless Boneless Chicken Breast Halves', '3 c Water; Divided', '3/4 c Pearled Barley', '1/4 c Quinoa', 'Salt; To Taste', '28 oz Chopped Tomatoes; Canned']",3,"['In crockpot put chicken breast halves, 2 C water, pearled barley, quinoa (you need to rinse the quinoa very well before adding it to the crockpot), chopped tomatoes with juice', ""Set to HIGH for 2 hrs (check during this time to make sure that the liquid doesn't cool out) After 2 hrs stir and change the setting to low for 3 hrs and add salt and 1 c water"", 'This should look like a stew when it is completed', 'It tastes wonderful', 'NOTES : Cal 384', '9 Total Fat 3', '7g Sat Fat 0', '7g Carb 60', '9g Fib 11', '6g Pro 29', '5 g Sod 98mg CFF 8', '5%']",True,False,False,False,True,Follicular,False,False,True,True,False
64d104d08a3a343dcd65559b,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Broccoli_and_Cashews_generated_64d104d08a3a343dcd65559b.jpeg,64d104d08a3a343dcd65559b,Chicken with Broccoli and Cashews,"['1 tb Cornstarch', '1/3 c Sherry or dry red wine', '1/3 c Soy sauce', '1/2 c Chicken broth', '1 1/2 ts Sesame oil', '3 tb Vegetable oil', '(or peanut oil)', '3 Boneless chicken breasts,', 'Skinned, cut into strips', '1/3 c Cashews', '1/2 c Broccoli florets', '7 oz Can bamboo shoots,', 'Drained and sliced', '6 Green onions,', 'Sliced diagonally']",4,"['Blend the cornstarch with the sherry and broth; set aside', 'Heat the sesame oil and vegetable oil in wok or heavy skillet, stir fry the chicken and cashews until the chicken is golden and the cashews are lightly browned', 'Add the broccoli, bamboo shoots and the green onions and stir fry for 3-4 minutes, til broccoli is cooked', 'Pour the cornstarch mix into the wok and stir until the sauce boils for a minute, stirring constantly to coat', 'Julie Michigan, USA']",True,False,False,False,False,Follicular,True,False,True,True,False
64d104d28a3a343dcd6555ec,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Chive_Dumplings_generated_64d104d28a3a343dcd6555ec.jpeg,64d104d28a3a343dcd6555ec,Chicken with Chive Dumplings,"['3 lb Chicken parts', '2 tb Vegetable oil', '2 c Frozen pearl onions', '2 Cloves garlic,minced', '1 Package(10 oz.)frozen peas and carrots', '1 Jar Chicken Tonight Cooking Sauce for Chicken Creamy Mushroom', '3 c Biscuit mix', '1 c Milk', '1 tb Chopped chives', '1/4 ts Black pepper']",6,"['In a large saucepan, thoroughly brown chicken on all sides in vegetable oil; drain fat', 'Remove chicken and set aside', 'In the same pan, saut\x82 onions and garlic lightly', 'Return chicken to pan', 'Add peas and carrots and sauce', 'Simmer covered, over low heat 40 minutes, stirring occasionally', 'In a medium bowl, combine biscuit mix with milk, chives and black pepper', 'Stir to mix well', 'After chicken has simmered 40 minutes, drop dumpling mixture by the spoonful onto the simmering chicken', 'Simmer, uncovered, over low heat 10 minutes', 'Cover and cook 10 minutes or until dumplings are done']",False,False,False,False,True,Ovulatory,True,False,True,True,False
64d104cb8a3a343dcd6554b4,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Fennel_and_Olives_generated_64d104cb8a3a343dcd6554b4.jpeg,64d104cb8a3a343dcd6554b4,Chicken with Fennel and Olives,"['8 Thighs, chicken, broiler/ - fryer, boned, skinned', '1 md Lemon, juice of', '1/4 ts Pepper, white', '2 tb Oil, olive', '16 Olives, pimento stuffed', '16 sm Tomatoes, cherry', '16 lg Olives, black, pitted', '1 tb Fennel seeds, chopped', '5 tb Shallots, chopped', '1 tb Garlic, chopped', '1 tb Thyme, fresh', '1 Bay leaf', '3/4 c Wine, white', '3/4 c Broth, chicken', '3 tb Parsley, chopped', '1/2 ts Pepper, red, flakes', '1/2 ts Paste, anchovy']",4,"['In a medium bowl, place lemon juice and white pepper', 'Add chicken, turning to coat', 'In a saute pan, place oil and heat', 'Add chicken and cook over medium high heat for 5 minutes', 'Reduce heat to medium, turn chicken, and cook for about 10 minutes or until chicken is brown and fork tender', 'Remove chicken to a warm platter', 'Cover and keep warm', 'To the same saute pan, add the olives and tomatoes; heat for about 2 minutes or until warm', 'Place olive mixture around the chicken', 'To the same pan, add fennel seeds and cook, stirring, 2 minutes or until brown, adding extra oil if necessary', 'Add shallots, garlic, thyme, and bay leaf; cook for 2 minutes', 'Add wine, scraping bits from the pan', 'Adjust heat to high and cook for about 2 to 3 minutes or until liquid is reduced by half', 'Add broth, parsley, red pepper flakes, and anchovy paste', 'Reduce heat and simmer for 10 minutes', 'Spoon sauce over chicken', 'Cook: Linda L', 'White, District of Columbia : Delmarva Poultry Industries, Inc']",True,False,False,False,True,Follicular,True,False,True,True,False
64d104c38a3a343dcd65537f,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Mandarines_and_Pomegranate_generated_64d104c38a3a343dcd65537f.jpeg,64d104c38a3a343dcd65537f,Chicken with Mandarines and Pomegranate,"['Stephen Ceideburg', '2 Mandarines', '1 Chicken', 'Sprigs thyme', '3 Mandarines, juice only', 'Pomegranate, juice only', '1 Pomegranate, quartered, seeds reserved', '1 tb Butter, softened', '1 tb Flour']",4,"['This very seasonal dish - both mandarines and pomegranates are well into their seasons now - is simple but unusual', 'Segment 2 mandarines, being careful to remove as much pith as possible, and if possible remove the seeds', 'Remove the fatty pads from the cavity of a chicken and put the chicken in an ovenproof dish, preferably a glass chicken roaster to maximise final moistness', 'Surround the chicken with the mandarine segments and a few sprigs of thyme', 'Halve and juice 3 more mandarines and pour the juice over the chicken', 'Juice half a pomegranate and add', 'Season', 'Roast in a 190 C oven for about an hour or until the juices run clear when the thickest part of the thigh is pierced with a skewer', 'If not using a glass roaster with a lid, baste at intervals during cooking', 'Meanwhile cut another pomegranate into quarters and twist each wedge to help free the seeds', 'Coax them out and reserve', 'Work together a tablespoon of softened butter and a tablespoon of plain flour (to make a buerre manie)', 'When the chicken is cooked, remove it and the mandarine segments to a serving dish and keep warm', 'Skim the sauce if necessary, then simmer it and add the beurre manie in small pieces, whisking all the time until it is sufficiently thickened', 'Taste the sauce for seasoning and pour over the chicken and mandarines', 'Scatter the pomegranate seeds over the mandarine segments and serve']",False,False,False,False,True,Follicular,False,False,True,True,False
64d104cb8a3a343dcd6554b5,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Olives_and_Lemon_Tajine_generated_64d104cb8a3a343dcd6554b5.jpeg,64d104cb8a3a343dcd6554b5,Chicken with Olives and Lemon Tajine,"['1/3 c Olive Oil', '1 lg Onion; thinly sliced', '1 Clove Garlic; minced', '1 tb Parsley; chopped fine', '1 tb Fresh Coriander leaves; Cilantro chopped, or more', '1 ts Salt', '1/2 ts Black Pepper;coarsely ground', '1/8 ts Saffron; powdered', '2 1/2 lb Chicken; broiler/fryer cut into serving pieces', '1/2 Lemon; cut into 4 wedges', '1/3 c Green Olives']",4,"['Heat oil in a heat-proof casserole or Dutch oven', 'Stir in next 7 ingredients', 'Add chicken pieces and turn to coat with onion mixture', 'Arrange lemon wedges over top', 'Cover and simmer turning occasionally, 1 1/2 to 2 hours, or until very tender', 'Remove chicken to warm serving platter, arrange cooked lemon wedges on top and keep warm', 'Cook liquid, stirring, in casserole over high heat until reduced to a thick sauce', 'Add olives and heat through', 'Pour over chicken']",True,False,False,False,True,Follicular,True,False,True,True,False
64d104c48a3a343dcd655394,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Paprika_And_Kidney_Beans_generated_64d104c48a3a343dcd655394.jpeg,64d104c48a3a343dcd655394,Chicken with Paprika And Kidney Beans,"['1 c Plain yogurt', '1/3 c Tomato sauce', '1/4 c Olive oil', '3 Whole Boneless chicken breasts; with skin', 'Salt; to taste', 'Freshly-ground black pepper; to taste', '1 Onion; diced', '4 Garlic cloves; creamed with', 'Kosher salt; as needed', '1 tb Sugar', '1 tb Paprika', '2 tb Sherry vinegar', '1 pn Cayenne pepper', '2 c Cooked red kidney beans']",4,"['Preheat oven to 400 degrees', 'Combine the yogurt and tomato sauce in a small bowl and set aside', 'Heat the oil in a large skillet', 'Season the chicken all over with salt and pepper', 'Saute chicken, skin-side down first, until golden brown, about 2 minutes per side', 'Transfer chicken to a casserole, and cover to keep warm', 'In the same skillet, saute the onion until soft and clear, about 3 to 5 minutes, then add the garlic paste and the sugar, stir until dissolved', 'Stir in the paprika, vinegar, and cayenne', 'Add the yogurt-tomato sauce, and kidney beans', 'Bring mixture to a boil, then spoon over the chicken', 'Transfer casserole to oven and bake about 15 minutes', 'Serve hot', 'This recipe yields 4 to 6 servings']",False,True,False,False,True,Menstrual,True,False,True,True,False
64d104c38a3a343dcd65536d,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Peanut_Butter_Sauce_generated_64d104c38a3a343dcd65536d.jpeg,64d104c38a3a343dcd65536d,Chicken with Peanut Butter Sauce,"['3 lb Chicken, cut into serving pieces, or just use boned, skinned breasts', 'Salt & pepper to taste', '3 tb Oil', '2 Onions, sliced', '1 1/4 ts Curry powder', '2 tb Tomato sauce', '3 c Chicken broth', '1/2 tb Chopped parsley', '1/2 tb Thyme', '2 Bay leaves', '1 c Peanut butter']",4,"['Season chicken with salt and pepper', 'Heat oil in frying pan and brown chicken pieces on all sidea', 'Transfer chicken to large pot and keep warm', 'Add onions to frying pan and saute until translucent', 'Add curry powder and tomato sauce', 'Stir until smooth, then add 1 cup broth', 'Bring to a boil', 'Add parsley, thyme, and bay leaves', 'Pour mixture over chicken pieces', 'Simmer for 1 hour, or until chicken is tender', 'Combine peanut butter with 2 cups broth over low heat', 'Season with salt and pepper', 'When sauce is smooth, pour over chicken', 'Simmer for 10 to 15 minutes more', 'Serve with rice']",False,True,False,False,True,Follicular,False,False,True,True,False
64d104cb8a3a343dcd6554b6,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Peppers_and_Olives_Basquestyle_generated_64d104cb8a3a343dcd6554b6.jpeg,64d104cb8a3a343dcd6554b6,"Chicken with Peppers and Olives, Basquestyle","['1 lg Chicken; 3 1/2 to 4 pounds', '4 tb Oil', '4 oz Salt pork; in 3/4"" cubes', '2 Spanish onions; thinly sliced', '12 Cloves garlic peeled; whole', '2 Red bell peppers; in 1/2"" strips', '2 c Chicken stock', '2 c Tomato concasse', '1 c Black olives; oil cured', '1 ts Red chili flakes', '1/2 ts Cinnamon']",4,"['Cut chicken into 12 pieces and sprinkle with kosher salt', 'Refrigerate 1 hour', 'Remove from refrigerator and pat dry', 'In a 14inch saute pan, heat oil until just smoking', 'Brown pieces until dark golden brown, 4 to 5 at a time', 'Remove all chicken and add salt pork cubes', 'Cook until golden brown and add onions, garlic and peppers', 'SautJ until softened, about 4 to 5 minutes', 'Add chicken stock and chicken pieces', 'Simmer 15 minutes until reduced by threequarters', 'Add tomatoes, olives, chili flakes and cinnamon and cook 5 minutes', 'Season with salt and pepper and serve', 'Yield: 4 servings']",True,True,False,False,True,Follicular,False,False,True,True,False
64d104cc8a3a343dcd6554fa,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Plum_Sauce_generated_64d104cc8a3a343dcd6554fa.jpeg,64d104cc8a3a343dcd6554fa,Chicken with Plum Sauce,"['2 Chicken breast; skinned, boned', '3 tb Wine, white, dry', '1 tb Catsup', '3 tb Plum sauce', '1/2 ts Salt', '1/2 ts Sugar', '3 tb Oil', '1/4 c Chicken broth', '1 ts Cornstarch', '1 tb Water']",4,"['Cut chicken into 1-inch cubes', 'In a bowl mix together wine, catsup, 2 tablespoons plum sauce, salt and sugar', 'Add chicken and marinate at least 30 minutes, preferably overnight', 'Heat wok or skillet over high heat', 'Add oil', 'Stir-fry chicken until almost cooked, about 1 minute', 'Add chicken broth and remaining 1 tablespoon plum sauce', 'Simmer 2 to 3 minutes', 'Blend cornstarch and water mixture and add to pan', 'Simmer, stirring frequently, until sauce is thickened and translucent']",True,False,False,False,True,Follicular,True,False,True,True,False
64d104c38a3a343dcd655380,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Pomegranate_Juice_generated_64d104c38a3a343dcd655380.jpeg,64d104c38a3a343dcd655380,Chicken with Pomegranate Juice,"['1 (2 1/2 to 3 pound) fryer', '3 tb Shortening', '3 tb Butter', '1/2 ts Poultry seasoning', '2 tb Tomato sauce', '1 lg Onion; finely chopped', '2 c Walnuts; finely chopped', '3 1/2 c Water', '1 ts Salt', '1/2 ts Pepper', '1/2 ts Cinnamon', '2 ts Lemon juice', '1 c Fresh pomegranate juice Pomegranate syrup, increase as desired', '1 tb Sugar']",6,"['Wash and prepare chicken for frying', 'Saute the chicken with seasoning in shortening until light brown on all sides', 'Alternatively: bake chicken at 350 degrees F for 45 minutes', 'Put chicken aside', 'Saute the onions in 3 Tbsp butter until golden brown', 'Add tomato sauce and saute for a few minutes', 'Add walnuts to the sauteed onions and sauce, and saute over medium fire for about 5 minutes, stirring constantly', 'Be careful not to burn the walnuts', 'Add water, salt, pepper, cinnamon,lemon juice, and pomegranate juice/syrup', 'Cover and let cook on a low fire for about 35 minutes', 'Taste the sauce, and if you find it a little sour, add the sugar', 'Arrange chicken pieces in the sauce, cover and continue to simmer for 20-25 minutes', 'Serve with white rice']",False,False,False,False,False,Follicular,False,False,True,True,False
64d104c38a3a343dcd655381,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Chicken_with_Pomegranate_Sauce_generated_64d104c38a3a343dcd655381.jpeg,64d104c38a3a343dcd655381,Chicken with Pomegranate Sauce,"['2 1/2 lb Fryer chicken; cut up, (up to 3)', '5 tb Shortening', '1/2 ts Poultry seasoning', '1 ts Salt', '1/2 ts Pepper', '1 lg Onion; finely chopped', '3 tb Butter', '2 tb Tomato sauce', '2 c Walnuts; finely chopped', '3 1/2 c Water', '1 ts Salt', '1/2 ts Cinnamon', '2 tb Lemon juice', '1 c Fresh pomegranate juice -OR- 2 to 3 tbsp. syrup; (available in greek or armenian specialty stores)', '1 tb Sugar']",5,"['Wash and prepare the chicken for frying', 'Saute the chicken with poultrv seasoning and salt and pepper in shortening until Tight brown on all sides, or bake chicken in 350- degree oven for 45 minutes', 'Ittit aside', 'Saute the onions in the butter until golden brown', 'Add tomato sauce and saute for a few min- utes', 'Add walnuts and saute over a medium fire for about 5 minutes', 'Stir constantly and be carelul not to bum the walnuts', 'Add water, salt, cinnamon, lemon juice, and pome- granate juice', 'Cover and let cook on a low fire for about 35 minutes', 'Taste the sauce, and if you fnd it a little sour; add sugar', 'Arrange the chicken over the sauce', 'Cover and let sirnrner for 20 to 25 minutes', 'Serve with rice', 'Serves 5 to 6', '(Note: In the Middle East, this is perhaps the favorite dish using pomegranates', 'Wild duck can be substituted for the chicken', ""So can beef; cut beef in 1-inch cubes and don't use poultry seasoning""]",False,False,False,False,False,Follicular,False,False,True,True,False
